applicant_id,jurisdiction,age,age_group,gender,protected_group,income,employment_status,credit_score,debt_to_income,loan_amount,loan_term_months,loan_purpose,prior_default,region_risk_score,default_next_12m,model_score,approved,manual_review,decision_reason_1,decision_reason_2
APP-03877,UK,39,35-49,Female,1,30334,Full-time,760,0.564,59133,60,Credit card consolidation,0,0.488,1,0.1187,1,0,Approved,Approved
APP-03878,US,30,25-34,Male,1,53754,Full-time,594,0.301,13073,84,Small business,1,0.477,0,0.3621,0,0,Prior default history,Low credit score
APP-03879,EU,49,35-49,Male,0,77416,Self-employed,587,0.189,30807,36,Auto,0,0.321,0,0.0768,1,0,Approved,Approved
APP-03880,UK,54,50-64,Female,0,107322,Unemployed,531,0.208,62855,84,Auto,1,0.799,0,0.5064,0,0,Low credit score,Prior default history
APP-03881,US,44,35-49,Male,0,26192,Part-time,798,0.228,157401,60,Auto,0,0.366,0,0.0286,1,0,Approved,Approved
APP-03882,EU,25,25-34,Female,0,174886,Full-time,715,0.363,34855,48,Small business,0,0.675,0,0.0494,1,0,Approved,Approved
APP-03883,US,61,50-64,Female,0,48506,Full-time,776,0.218,50342,24,Credit card consolidation,0,0.585,0,0.0221,1,0,Approved,Approved
APP-03884,Singapore,31,25-34,Female,0,27639,Part-time,545,0.111,49234,24,Home improvement,0,0.473,0,0.1381,1,0,Approved,Approved
APP-03885,US,21,18-24,Male,0,84820,Full-time,608,0.359,41658,48,Home improvement,1,0.512,1,0.3303,0,0,Prior default history,Low credit score
APP-03886,EU,28,25-34,Male,1,32871,Full-time,618,0.159,14811,60,Home improvement,0,0.38,0,0.0754,1,0,Approved,Approved
APP-03887,EU,58,50-64,Female,0,109993,Full-time,744,0.298,31973,48,Credit card consolidation,0,0.688,0,0.0367,1,0,Approved,Approved
APP-03888,EU,69,65+,Male,1,85103,Part-time,616,0.435,98472,36,Auto,0,0.565,0,0.2535,0,0,Low credit score,High debt-to-income ratio
APP-03889,Singapore,46,35-49,Male,0,53506,Self-employed,827,0.192,40616,60,Home improvement,0,0.292,0,0.0108,1,0,Approved,Approved
APP-03890,Singapore,28,25-34,Female,0,32640,Full-time,743,0.129,10637,48,Personal,0,0.451,0,0.02,1,0,Approved,Approved
APP-03891,US,30,25-34,Female,1,33984,Part-time,678,0.371,12488,36,Credit card consolidation,0,0.597,0,0.122,1,0,Approved,Approved
APP-03892,US,48,35-49,Female,0,29341,Part-time,655,0.491,26618,36,Credit card consolidation,0,0.401,0,0.2008,0,1,High debt-to-income ratio,Elevated regional portfolio risk
APP-03893,Singapore,53,50-64,Male,0,43266,Full-time,564,0.406,60408,24,Auto,0,0.475,1,0.2892,0,0,Low credit score,High debt-to-income ratio
APP-03894,US,63,50-64,Male,1,50088,Full-time,583,0.145,21843,12,Small business,0,0.65,0,0.1066,1,0,Approved,Approved
APP-03895,US,60,50-64,Female,0,32399,Unemployed,728,0.276,19617,36,Small business,0,0.741,0,0.0853,1,0,Approved,Approved
APP-03896,US,24,18-24,Male,1,47046,Part-time,615,0.131,109093,36,Home improvement,0,0.442,0,0.0795,1,0,Approved,Approved
APP-03897,US,47,35-49,Female,0,37202,Full-time,850,0.14,44116,36,Credit card consolidation,0,0.629,0,0.009,1,0,Approved,Approved
APP-03898,EU,38,35-49,Female,0,20319,Full-time,763,0.432,52661,48,Credit card consolidation,0,0.374,0,0.0594,1,0,Approved,Approved
APP-03899,EU,18,18-24,Male,1,47598,Full-time,634,0.126,8123,12,Education,0,0.707,0,0.0554,1,0,Approved,Approved
APP-03900,Singapore,70,65+,Female,1,31695,Full-time,790,0.273,42979,24,Small business,0,0.551,0,0.0315,1,0,Approved,Approved
APP-03901,EU,62,50-64,Female,1,36859,Full-time,696,0.179,10772,60,Home improvement,0,0.539,0,0.0518,1,0,Approved,Approved
APP-03902,US,54,50-64,Female,0,43150,Self-employed,718,0.157,46156,24,Credit card consolidation,0,0.587,0,0.0279,1,0,Approved,Approved
APP-03903,EU,73,65+,Male,0,52362,Part-time,754,0.293,31981,24,Credit card consolidation,0,0.341,0,0.033,1,0,Approved,Approved
APP-03904,US,51,50-64,Female,1,125767,Part-time,753,0.268,25187,36,Credit card consolidation,0,0.832,0,0.0358,1,0,Approved,Approved
APP-03905,US,47,35-49,Male,1,89698,Full-time,684,0.366,11382,36,Personal,0,0.178,0,0.0508,1,0,Approved,Approved
APP-03906,US,32,25-34,Male,1,47104,Unemployed,679,0.429,15353,36,Education,0,0.432,0,0.1337,1,0,Approved,Approved
APP-03907,US,52,50-64,Male,1,44037,Full-time,656,0.504,53438,60,Credit card consolidation,0,0.497,0,0.2073,0,1,High debt-to-income ratio,Elevated regional portfolio risk
APP-03908,UK,71,65+,Male,0,41879,Full-time,746,0.292,186690,36,Credit card consolidation,0,0.714,0,0.0579,1,0,Approved,Approved
APP-03909,US,59,50-64,Male,0,116844,Self-employed,644,0.248,60202,36,Credit card consolidation,0,0.679,0,0.0647,1,0,Approved,Approved
APP-03910,US,29,25-34,Male,1,132003,Self-employed,654,0.313,58288,60,Small business,0,0.618,0,0.0822,1,0,Approved,Approved
APP-03911,EU,62,50-64,Male,0,62477,Full-time,686,0.243,15349,48,Auto,0,0.456,0,0.0563,1,0,Approved,Approved
APP-03912,Singapore,41,35-49,Female,0,51654,Full-time,612,0.11,8502,48,Credit card consolidation,0,0.331,0,0.0455,1,0,Approved,Approved
APP-03913,EU,54,50-64,Female,0,32812,Self-employed,585,0.54,79487,48,Auto,0,0.344,0,0.3713,0,0,Low credit score,High debt-to-income ratio
APP-03914,UK,28,25-34,Male,0,39816,Unemployed,682,0.338,59502,48,Credit card consolidation,0,0.459,0,0.0986,1,0,Approved,Approved
APP-03915,UK,20,18-24,Male,1,43195,Full-time,767,0.638,18170,48,Small business,0,0.321,0,0.1242,1,0,Approved,Approved
APP-03916,EU,72,65+,Male,1,50730,Full-time,789,0.128,32176,24,Small business,0,0.612,0,0.0163,1,0,Approved,Approved
APP-03917,EU,59,50-64,Male,0,80526,Part-time,666,0.345,37060,84,Education,0,0.473,0,0.1159,1,0,Approved,Approved
APP-03918,EU,51,50-64,Female,1,36918,Self-employed,554,0.399,40752,24,Personal,0,0.812,1,0.3599,0,0,Low credit score,Elevated regional portfolio risk
APP-03919,UK,27,25-34,Female,0,28533,Full-time,513,0.203,30429,12,Home improvement,1,0.609,1,0.441,0,0,Low credit score,Prior default history
APP-03920,Singapore,65,65+,Male,1,47240,Self-employed,624,0.273,59319,24,Small business,0,0.462,1,0.1084,1,0,Approved,Approved
APP-03921,UK,38,35-49,Male,1,80833,Full-time,598,0.681,47434,12,Auto,0,0.804,1,0.5267,0,0,High debt-to-income ratio,Elevated regional portfolio risk
APP-03922,Singapore,31,25-34,Female,0,26205,Full-time,681,0.155,19384,48,Auto,0,0.49,0,0.0479,1,0,Approved,Approved
APP-03923,US,43,35-49,Female,1,134371,Full-time,645,0.26,28450,24,Personal,1,0.408,0,0.1124,1,0,Approved,Approved
APP-03924,EU,46,35-49,Male,1,101345,Full-time,661,0.371,19171,60,Home improvement,0,0.288,0,0.0829,1,0,Approved,Approved
APP-03925,US,43,35-49,Male,1,25835,Part-time,790,0.274,40464,60,Education,0,0.27,0,0.027,1,0,Approved,Approved
APP-03926,US,37,35-49,Male,0,125989,Part-time,654,0.433,17878,12,Auto,0,0.667,0,0.1435,1,0,Approved,Approved
APP-03927,US,27,25-34,Male,1,60448,Full-time,704,0.437,43071,24,Credit card consolidation,0,0.928,0,0.1334,1,0,Approved,Approved
APP-03928,EU,19,18-24,Male,1,128315,Part-time,752,0.243,73703,36,Home improvement,0,0.582,0,0.028,1,0,Approved,Approved
APP-03929,US,18,18-24,Male,0,61178,Self-employed,759,0.137,25251,36,Home improvement,0,0.321,0,0.0133,1,0,Approved,Approved
APP-03930,US,53,50-64,Female,0,75885,Full-time,850,0.425,40679,48,Personal,0,0.685,0,0.031,1,0,Approved,Approved
APP-03931,EU,28,25-34,Male,0,36247,Full-time,713,0.135,88722,48,Home improvement,0,0.461,0,0.0322,1,0,Approved,Approved
APP-03932,Singapore,38,35-49,Male,0,70148,Full-time,601,0.471,49256,60,Home improvement,0,0.444,0,0.2634,0,0,Low credit score,High debt-to-income ratio
APP-03933,UK,55,50-64,Female,0,58291,Unemployed,615,0.341,32709,12,Education,0,0.383,0,0.1399,1,0,Approved,Approved
APP-03934,EU,52,50-64,Female,0,18000,Full-time,671,0.361,13387,12,Auto,0,0.39,0,0.1033,1,0,Approved,Approved
APP-03935,Singapore,32,25-34,Female,0,25022,Self-employed,576,0.075,73893,24,Credit card consolidation,1,0.38,0,0.1437,1,0,Approved,Approved
APP-03936,EU,50,50-64,Male,0,28430,Full-time,629,0.265,10606,36,Credit card consolidation,0,0.314,0,0.0807,1,0,Approved,Approved
APP-03937,UK,58,50-64,Male,0,24023,Self-employed,660,0.458,61583,48,Credit card consolidation,0,0.338,1,0.1491,1,0,Approved,Approved
APP-03938,EU,70,65+,Male,0,18000,Full-time,593,0.458,11850,24,Auto,0,0.35,0,0.2768,0,0,Low credit score,High debt-to-income ratio
APP-03939,US,24,18-24,Female,0,32478,Part-time,632,0.216,58514,48,Credit card consolidation,0,0.519,0,0.0962,1,0,Approved,Approved
APP-03940,EU,70,65+,Male,1,49695,Full-time,714,0.231,14356,48,Personal,0,0.564,0,0.0462,1,0,Approved,Approved
APP-03941,EU,55,50-64,Male,0,34833,Self-employed,621,0.473,16321,84,Home improvement,0,0.501,0,0.2915,0,0,High debt-to-income ratio,Low credit score
APP-03942,US,56,50-64,Male,1,73507,Full-time,637,0.31,110377,84,Home improvement,0,0.53,0,0.1414,1,0,Approved,Approved
APP-03943,US,66,65+,Female,0,40679,Full-time,692,0.166,71255,60,Small business,1,0.594,1,0.137,1,0,Approved,Approved
APP-03944,EU,22,18-24,Male,0,78844,Full-time,818,0.582,11650,12,Education,1,0.492,0,0.1233,1,0,Approved,Approved
APP-03945,US,37,35-49,Male,0,72034,Full-time,589,0.339,13594,48,Credit card consolidation,0,0.406,0,0.1381,1,0,Approved,Approved
APP-03946,EU,42,35-49,Male,0,42391,Part-time,594,0.583,64169,48,Home improvement,0,0.328,1,0.4249,0,0,High debt-to-income ratio,Low credit score
APP-03947,UK,37,35-49,Male,0,27980,Unemployed,529,0.54,93807,84,Home improvement,0,0.631,0,0.6844,0,0,Low credit score,High debt-to-income ratio
APP-03948,Singapore,44,35-49,Male,1,39587,Part-time,668,0.214,45741,60,Home improvement,0,0.05,0,0.051,1,0,Approved,Approved
APP-03949,US,51,50-64,Female,1,28780,Self-employed,461,0.134,58455,24,Personal,0,0.243,0,0.1807,1,1,Approved,Approved
APP-03950,US,54,50-64,Male,0,59181,Full-time,788,0.213,21330,36,Small business,0,0.513,0,0.0203,1,0,Approved,Approved
APP-03951,EU,27,25-34,Female,0,76406,Full-time,624,0.187,6919,12,Credit card consolidation,0,0.414,0,0.0463,1,0,Approved,Approved
APP-03952,US,30,25-34,Male,0,51251,Part-time,658,0.364,8405,84,Personal,1,0.545,1,0.3249,0,0,Prior default history,Elevated regional portfolio risk
APP-03953,US,72,65+,Male,1,107370,Part-time,757,0.523,37313,12,Auto,0,0.488,1,0.0856,1,0,Approved,Approved
APP-03954,EU,75,65+,Male,1,109261,Part-time,702,0.472,54267,36,Personal,0,0.65,0,0.1317,1,0,Approved,Approved
APP-03955,US,74,65+,Female,0,78693,Part-time,589,0.399,51879,48,Home improvement,0,0.521,0,0.272,0,0,Low credit score,High debt-to-income ratio
APP-03956,Singapore,24,18-24,Female,0,80789,Part-time,593,0.414,36726,48,Auto,0,0.653,0,0.282,0,0,Low credit score,Elevated regional portfolio risk
APP-03957,EU,60,50-64,Male,0,66811,Part-time,740,0.256,51727,24,Auto,0,0.108,0,0.0266,1,0,Approved,Approved
APP-03958,Singapore,54,50-64,Male,1,47118,Full-time,660,0.203,16376,48,Home improvement,0,0.411,0,0.0609,1,0,Approved,Approved
APP-03959,EU,70,65+,Male,1,35431,Part-time,743,0.447,25448,84,Home improvement,0,0.654,0,0.1544,1,0,Approved,Approved
APP-03960,US,27,25-34,Female,1,20368,Full-time,658,0.203,32060,60,Personal,0,0.467,0,0.0684,1,0,Approved,Approved
APP-03961,US,62,50-64,Female,0,24978,Part-time,628,0.27,54169,36,Credit card consolidation,0,0.415,0,0.1173,1,0,Approved,Approved
APP-03962,US,19,18-24,Male,0,81982,Unemployed,613,0.247,19440,60,Education,0,0.477,0,0.1067,1,0,Approved,Approved
APP-03963,US,72,65+,Male,1,69417,Full-time,506,0.128,25522,84,Personal,0,0.549,0,0.1818,1,1,Approved,Approved
APP-03964,EU,72,65+,Male,0,69256,Full-time,707,0.389,18418,36,Home improvement,0,0.608,0,0.0964,1,0,Approved,Approved
APP-03965,US,67,65+,Female,0,34464,Full-time,480,0.28,15670,24,Education,0,0.315,0,0.2793,0,0,Low credit score,High debt-to-income ratio
APP-03966,EU,33,25-34,Female,0,39847,Self-employed,767,0.363,26010,24,Home improvement,0,0.573,0,0.0488,1,0,Approved,Approved
APP-03967,EU,19,18-24,Female,0,72988,Full-time,697,0.379,140062,36,Credit card consolidation,0,0.3,0,0.0592,1,0,Approved,Approved
APP-03968,US,34,25-34,Female,1,72422,Part-time,643,0.228,22162,24,Credit card consolidation,1,0.766,0,0.2069,0,1,Prior default history,Elevated regional portfolio risk
APP-03969,EU,37,35-49,Female,1,46915,Self-employed,641,0.717,111691,84,Credit card consolidation,0,0.44,1,0.4352,0,0,High debt-to-income ratio,Income insufficient for requested loan
APP-03970,EU,68,65+,Female,0,39579,Self-employed,622,0.235,33868,24,Education,1,0.097,0,0.1399,1,0,Approved,Approved
APP-03971,US,60,50-64,Female,1,92017,Self-employed,772,0.559,59434,60,Auto,1,0.492,0,0.212,0,1,Prior default history,High debt-to-income ratio
APP-03972,UK,43,35-49,Female,1,41692,Full-time,802,0.086,7992,48,Personal,0,0.434,0,0.0093,1,0,Approved,Approved
APP-03973,EU,43,35-49,Female,0,58845,Unemployed,593,0.379,26662,48,Auto,0,0.355,0,0.2236,0,1,Low credit score,High debt-to-income ratio
APP-03974,Singapore,34,25-34,Male,1,80121,Unemployed,515,0.234,88965,48,Credit card consolidation,0,0.371,1,0.1977,1,1,Approved,Approved
APP-03975,UK,34,25-34,Male,1,44426,Full-time,490,0.258,49607,60,Auto,0,0.95,1,0.4488,0,0,Low credit score,Elevated regional portfolio risk
APP-03976,Singapore,70,65+,Male,0,18000,Self-employed,704,0.328,86715,48,Personal,0,0.551,0,0.0892,1,0,Approved,Approved
APP-03977,EU,63,50-64,Male,0,92844,Full-time,679,0.492,35446,60,Education,0,0.609,0,0.1586,1,0,Approved,Approved
APP-03978,US,26,25-34,Male,1,34565,Full-time,658,0.458,74959,60,Education,0,0.743,0,0.2335,0,0,Elevated regional portfolio risk,High debt-to-income ratio
APP-03979,EU,75,65+,Male,0,52749,Full-time,850,0.264,31469,60,Credit card consolidation,1,0.295,0,0.0291,1,0,Approved,Approved
APP-03980,EU,49,35-49,Female,0,100932,Full-time,770,0.19,16534,48,Credit card consolidation,0,0.486,0,0.0145,1,0,Approved,Approved
APP-03981,EU,39,35-49,Male,1,64685,Full-time,629,0.589,38350,36,Home improvement,0,0.482,1,0.311,0,0,High debt-to-income ratio,Low credit score
APP-03982,EU,35,35-49,Male,1,49844,Full-time,729,0.127,74852,60,Small business,0,0.791,0,0.0386,1,0,Approved,Approved
APP-03983,US,48,35-49,Male,1,93112,Part-time,584,0.127,28476,12,Home improvement,1,0.709,0,0.2224,0,1,Prior default history,Low credit score
APP-03984,US,28,25-34,Female,0,50439,Self-employed,715,0.235,14096,36,Auto,0,0.327,0,0.0328,1,0,Approved,Approved
APP-03985,EU,67,65+,Female,0,45314,Self-employed,569,0.058,26628,36,Small business,0,0.428,0,0.0718,1,0,Approved,Approved
APP-03986,US,75,65+,Female,0,73016,Part-time,776,0.177,67545,60,Home improvement,0,0.551,0,0.0269,1,0,Approved,Approved
APP-03987,EU,29,25-34,Female,1,38883,Full-time,660,0.259,29733,60,Auto,0,0.332,0,0.0736,1,0,Approved,Approved
APP-03988,Singapore,63,50-64,Male,0,48626,Unemployed,551,0.251,63339,60,Auto,1,0.237,0,0.4,0,0,Prior default history,Low credit score
APP-03989,UK,51,50-64,Male,1,77586,Full-time,614,0.309,10507,24,Home improvement,1,0.497,1,0.2635,0,0,Prior default history,Low credit score
APP-03990,US,19,18-24,Male,0,64009,Full-time,666,0.337,44964,12,Auto,0,0.572,0,0.0916,1,0,Approved,Approved
APP-03991,US,61,50-64,Male,0,20639,Full-time,612,0.377,30309,36,Education,0,0.475,0,0.1929,1,1,Approved,Approved
APP-03992,EU,37,35-49,Female,1,29985,Full-time,732,0.568,25898,48,Personal,0,0.74,0,0.1925,1,1,Approved,Approved
APP-03993,EU,57,50-64,Male,0,105369,Full-time,796,0.191,20360,36,Small business,0,0.419,0,0.0121,1,0,Approved,Approved
APP-03994,EU,43,35-49,Male,1,113917,Full-time,560,0.078,61969,36,Education,0,0.485,0,0.0582,1,0,Approved,Approved
APP-03995,US,58,50-64,Female,1,96227,Self-employed,678,0.235,28230,36,Small business,0,0.761,0,0.064,1,0,Approved,Approved
APP-03996,EU,27,25-34,Female,0,59001,Full-time,699,0.393,26770,36,Credit card consolidation,0,0.389,0,0.0674,1,0,Approved,Approved
APP-03997,US,53,50-64,Male,0,68537,Full-time,715,0.237,59654,12,Personal,0,0.362,0,0.0294,1,0,Approved,Approved
APP-03998,US,47,35-49,Male,0,18000,Full-time,628,0.434,120302,60,Home improvement,0,0.48,0,0.2624,0,0,Income insufficient for requested loan,High debt-to-income ratio
APP-03999,US,24,18-24,Male,1,60141,Full-time,606,0.27,33846,48,Home improvement,0,0.653,0,0.1468,1,0,Approved,Approved
APP-04000,US,62,50-64,Male,0,91533,Full-time,762,0.475,24470,48,Personal,0,0.529,0,0.0651,1,0,Approved,Approved
APP-04001,US,62,50-64,Male,0,74292,Full-time,685,0.271,30290,12,Credit card consolidation,0,0.384,0,0.0411,1,0,Approved,Approved
APP-04002,Singapore,61,50-64,Female,0,27796,Unemployed,758,0.347,41044,36,Home improvement,0,0.472,0,0.0683,1,0,Approved,Approved
APP-04003,EU,53,50-64,Female,1,80323,Self-employed,637,0.382,65222,48,Home improvement,0,0.568,0,0.1523,1,0,Approved,Approved
APP-04004,Singapore,72,65+,Male,0,25035,Full-time,663,0.244,20802,48,Auto,1,0.79,0,0.2711,0,0,Prior default history,Elevated regional portfolio risk
APP-04005,US,49,35-49,Female,1,49460,Self-employed,713,0.187,25032,36,Home improvement,0,0.737,0,0.0465,1,0,Approved,Approved
APP-04006,US,24,18-24,Male,0,34214,Self-employed,624,0.264,154104,36,Personal,0,0.766,0,0.1448,1,0,Approved,Approved
APP-04007,US,41,35-49,Male,0,53537,Full-time,609,0.166,78004,60,Credit card consolidation,0,0.507,0,0.0795,1,0,Approved,Approved
APP-04008,US,32,25-34,Male,0,61664,Self-employed,569,0.288,79524,36,Auto,1,0.514,0,0.3607,0,0,Prior default history,Low credit score
APP-04009,EU,50,50-64,Male,0,87625,Full-time,762,0.189,108686,36,Credit card consolidation,0,0.641,0,0.0208,1,0,Approved,Approved
APP-04010,EU,42,35-49,Female,0,120920,Full-time,803,0.114,39221,60,Auto,0,0.273,0,0.0067,1,0,Approved,Approved
APP-04011,US,26,25-34,Female,0,72571,Full-time,804,0.085,47066,36,Personal,0,0.623,0,0.0091,1,0,Approved,Approved
APP-04012,EU,40,35-49,Male,0,65918,Full-time,729,0.227,67252,36,Personal,0,0.699,0,0.0401,1,0,Approved,Approved
APP-04013,EU,56,50-64,Male,0,28909,Full-time,759,0.229,22147,48,Auto,0,0.289,0,0.0269,1,0,Approved,Approved
APP-04014,Singapore,33,25-34,Male,0,21495,Full-time,647,0.218,66504,24,Home improvement,0,0.386,0,0.0735,1,0,Approved,Approved
APP-04015,EU,74,65+,Male,0,50172,Full-time,583,0.533,36032,84,Home improvement,0,0.356,0,0.3972,0,0,Low credit score,High debt-to-income ratio
APP-04016,UK,50,50-64,Male,0,47860,Full-time,682,0.375,19327,12,Home improvement,0,0.319,0,0.08,1,0,Approved,Approved
APP-04017,US,50,50-64,Male,0,223279,Full-time,733,0.411,70607,24,Small business,0,0.431,0,0.0299,1,0,Approved,Approved
APP-04018,Singapore,52,50-64,Female,1,46663,Full-time,802,0.212,15966,60,Credit card consolidation,0,0.824,0,0.025,1,0,Approved,Approved
APP-04019,EU,21,18-24,Male,1,42479,Full-time,713,0.277,35696,24,Credit card consolidation,0,0.427,0,0.0394,1,0,Approved,Approved
APP-04020,EU,55,50-64,Female,1,29572,Full-time,568,0.5,131445,48,Auto,0,0.568,0,0.4596,0,0,Low credit score,Income insufficient for requested loan
APP-04021,EU,70,65+,Female,1,66403,Part-time,597,0.432,18852,48,Auto,0,0.433,1,0.2698,0,0,Low credit score,High debt-to-income ratio
APP-04022,EU,35,35-49,Female,0,95856,Part-time,661,0.223,96178,36,Credit card consolidation,0,0.668,0,0.0668,1,0,Approved,Approved
APP-04023,US,71,65+,Male,1,37063,Full-time,587,0.456,26849,36,Personal,1,0.588,1,0.5507,0,0,Prior default history,Low credit score
APP-04024,US,63,50-64,Male,0,39690,Full-time,491,0.099,25415,48,Home improvement,0,0.611,0,0.2124,0,1,Low credit score,Elevated regional portfolio risk
APP-04025,US,51,50-64,Male,1,33828,Self-employed,671,0.058,33411,60,Credit card consolidation,0,0.543,0,0.0315,1,0,Approved,Approved
APP-04026,US,49,35-49,Female,0,48980,Full-time,678,0.294,60517,24,Credit card consolidation,0,0.539,0,0.0686,1,0,Approved,Approved
APP-04027,EU,58,50-64,Male,0,62547,Full-time,665,0.296,108871,84,Small business,0,0.289,0,0.0867,1,0,Approved,Approved
APP-04028,US,42,35-49,Male,1,173960,Full-time,617,0.217,71309,36,Home improvement,0,0.437,0,0.0496,1,0,Approved,Approved
APP-04029,UK,50,50-64,Male,1,18000,Full-time,688,0.231,137354,36,Credit card consolidation,0,0.599,0,0.068,1,0,Approved,Approved
APP-04030,US,41,35-49,Female,0,27055,Self-employed,662,0.359,32404,60,Credit card consolidation,0,0.406,0,0.1043,1,0,Approved,Approved
APP-04031,EU,54,50-64,Male,0,18000,Full-time,544,0.342,24941,12,Auto,0,0.373,0,0.2567,0,0,Low credit score,High debt-to-income ratio
APP-04032,UK,75,65+,Male,0,57609,Part-time,625,0.052,126503,84,Auto,0,0.171,0,0.0492,1,0,Approved,Approved
APP-04033,EU,44,35-49,Female,0,108080,Full-time,649,0.118,50636,48,Small business,1,0.558,1,0.1018,1,0,Approved,Approved
APP-04034,US,42,35-49,Female,0,84995,Full-time,777,0.418,15952,12,Credit card consolidation,0,0.343,0,0.0288,1,0,Approved,Approved
APP-04035,US,21,18-24,Male,1,27616,Part-time,689,0.21,51306,36,Credit card consolidation,0,0.589,0,0.06,1,0,Approved,Approved
APP-04036,US,18,18-24,Female,0,22652,Part-time,530,0.384,23861,84,Education,1,0.48,0,0.6489,0,0,Low credit score,Prior default history
APP-04037,EU,32,25-34,Male,0,33907,Self-employed,813,0.414,45893,48,Credit card consolidation,0,0.313,0,0.0287,1,0,Approved,Approved
APP-04038,Singapore,48,35-49,Male,1,34101,Self-employed,463,0.368,23037,36,Personal,1,0.555,1,0.7,0,0,Low credit score,Prior default history
